,TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Customer_ID,TimeSinceLastTransaction,Fraud,Threat Level,Threat_Level
140,TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,165,1,5674.32,2024-11-04 08:06:50,24762,-41696252.0,1,2.0,Medium
141,TX000195,AC00005,488.54,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,132,1,7486.63,2024-11-04 08:07:26,14461,-42301177.0,0,0.0,Low
142,TX000197,AC00426,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,165,1,7264.79,2024-11-04 08:09:06,97257,-38073164.0,0,0.0,Low
143,TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,75,1,2762.48,2024-11-04 08:11:15,14527,-40489737.0,0,0.0,Low
144,TX000199,AC00237,113.64,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,32,1,6675.03,2024-11-04 08:07:55,83606,-32540294.0,0,0.0,Low
145,TX000200,AC00358,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,236,1,7432.99,2024-11-04 08:08:01,86421,-39886955.0,0,0.0,Low
146,TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,14,1,1057.0,2024-11-04 08:09:48,65461,-44116616.0,0,0.0,Low
147,TX000202,AC00010,11.18,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,161,1,5956.89,2024-11-04 08:10:20,52987,-29344658.0,0,0.0,Low
148,TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,151,1,7261.59,2024-11-04 08:08:42,95455,-30633064.0,0,0.0,Low
149,TX000204,AC00380,51.0,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,107,1,4943.16,2024-11-04 08:08:23,86451,-55613265.0,0,0.0,Low
150,TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,100,1,8127.48,2024-11-04 08:12:13,45170,-45675471.0,0,0.0,Low
151,TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,63,1,1748.02,2024-11-04 08:10:00,15547,-37812159.0,0,0.0,Low
152,TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,108,1,9660.22,2024-11-04 08:06:49,18648,-47490318.0,0,0.0,Low
153,TX000208,AC00370,485.54,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,143,1,6371.51,2024-11-04 08:11:46,74197,-55002287.0,0,0.0,Low
154,TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,214,1,9442.47,2024-11-04 08:07:31,34300,-54049886.0,0,0.0,Low
155,TX000211,AC00249,304.93,2023-02-24 16:23:22,Debit,Portland,D000700,21.190.11.223,M098,ATM,158,1,13531.22,2024-11-04 08:08:15,93539,-53451893.0,0,0.0,Low
156,TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,ATM,145,1,11500.62,2024-11-04 08:11:46,87834,-39888411.0,0,0.0,Low
157,TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,72,1,1389.37,2024-11-04 08:07:23,65147,-28741635.0,0,0.0,Low
158,TX000214,AC00380,116.86,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,171,1,6706.56,2024-11-04 08:12:15,28356,-51371007.0,0,0.0,Low
159,TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,202,1,420.67,2024-11-04 08:07:46,29649,-45762116.0,0,0.0,Low
160,TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,99,1,7323.53,2024-11-04 08:09:48,16407,-45935549.0,0,0.0,Low
161,TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,106,1,8395.85,2024-11-04 08:11:07,70863,-38074069.0,0,0.0,Low
162,TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,180,1,7945.57,2024-11-04 08:10:07,28717,-57683294.0,0,0.0,Low
163,TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,42,1,5873.54,2024-11-04 08:07:12,68536,-32973875.0,0,0.0,Low
164,TX000223,AC00004,547.87,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,131,1,6155.76,2024-11-04 08:10:31,81469,-41698504.0,0,0.0,Low
165,TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,15,1,8318.29,2024-11-04 08:07:53,42546,-42903752.0,0,0.0,Low
166,TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,64,1,230.09,2024-11-04 08:11:40,45313,-57079634.0,0,0.0,Low
167,TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,119,1,2513.56,2024-11-04 08:10:02,77430,-27702885.0,0,0.0,Low
168,TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,M087,Branch,292,1,10090.05,2024-11-04 08:11:01,63260,-34789804.0,0,0.0,Low
169,TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,176,1,480.19,2024-11-04 08:09:39,94204,-57424481.0,0,0.0,Low
170,TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,D000652,178.34.103.183,M019,ATM,85,1,1120.88,2024-11-04 08:11:27,68449,-31332323.0,0,0.0,Low
171,TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,D000548,12.246.170.239,M054,ATM,62,1,370.81,2024-11-04 08:11:52,87730,-29426482.0,0,0.0,Low
172,TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,159,1,13498.55,2024-11-04 08:06:52,30925,-31764615.0,0,0.0,Low
173,TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,124,3,14804.7,2024-11-04 08:09:04,11745,-53789241.0,1,4.0,High
174,TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,141,1,14942.78,2024-11-04 08:09:17,37864,-56215126.0,0,0.0,Low
175,TX000235,AC00430,5.25,2023-11-13 18:26:24,Debit,San Jose,D000571,93.170.203.44,M010,ATM,49,1,14143.32,2024-11-04 08:12:22,57853,-30807958.0,0,0.0,Low
176,TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,10,1,3313.07,2024-11-04 08:10:54,27894,-29606727.0,0,0.0,Low
177,TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,14,1,829.71,2024-11-04 08:10:28,65026,-52237231.0,0,0.0,Low
178,TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,85,1,13475.14,2024-11-04 08:12:21,57295,-57682537.0,0,0.0,Low
179,TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,130,1,714.45,2024-11-04 08:10:37,99851,-55001589.0,0,0.0,Low
180,TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,Nashville,D000235,32.13.122.242,M052,ATM,282,1,1306.91,2024-11-04 08:11:52,85387,-32626532.0,0,0.0,Low
181,TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,156,1,1153.84,2024-11-04 08:11:28,80879,-26582559.0,0,0.0,Low
182,TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,81,1,8709.77,2024-11-04 08:07:21,59379,-31416263.0,0,0.0,Low
183,TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,74,1,857.9,2024-11-04 08:09:56,46926,-32975741.0,0,0.0,Low
184,TX000250,AC00126,73.55,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,158,1,2812.06,2024-11-04 08:11:21,88417,-57427293.0,0,0.0,Low
185,TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,118,1,6179.91,2024-11-04 08:09:35,26222,-36856570.0,0,0.0,Low
186,TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,143,1,3484.32,2024-11-04 08:09:59,65650,-27445330.0,0,0.0,Low
187,TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,13,1,754.21,2024-11-04 08:10:35,82366,-37295928.0,0,0.0,Low
188,TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,65,1,751.09,2024-11-04 08:11:36,22145,-27184397.0,0,0.0,Low
189,TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,D000149,52.1.78.30,M037,Online,13,1,1508.72,2024-11-04 08:06:24,26275,-42219541.0,0,0.0,Low
190,TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,San Jose,D000453,6.44.165.160,M042,Online,148,1,511.37,2024-11-04 08:10:09,31281,-54399114.0,0,0.0,Low
191,TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,ATM,215,1,12648.32,2024-11-04 08:08:15,67476,-36689977.0,0,0.0,Low
192,TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,Boston,D000014,135.29.211.116,M094,ATM,154,1,1092.92,2024-11-04 08:11:00,41490,-35649577.0,0,0.0,Low
193,TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,161,1,6711.15,2024-11-04 08:08:06,81619,-38670868.0,0,0.0,Low
194,TX000264,AC00319,512.81,2023-07-19 16:57:01,Debit,Sacramento,D000611,82.75.200.117,M004,Branch,30,1,6994.34,2024-11-04 08:11:58,42217,-40922097.0,0,0.0,Low
195,TX000265,AC00366,488.15,2023-07-31 16:01:00,Debit,Louisville,D000257,81.102.230.41,M098,Branch,168,1,7071.09,2024-11-04 08:11:13,64838,-39888613.0,0,0.0,Low
196,TX000266,AC00338,12.82,2023-04-05 18:37:10,Debit,Fort Worth,D000482,152.234.65.155,M055,ATM,156,1,9045.19,2024-11-04 08:08:25,42247,-49987875.0,0,0.0,Low
197,TX000268,AC00424,535.91,2023-07-07 16:38:12,Debit,Las Vegas,D000583,104.80.232.55,M097,Online,22,1,9642.12,2024-11-04 08:10:49,82037,-41959957.0,0,0.0,Low
198,TX000270,AC00171,97.98,2023-02-06 16:09:48,Debit,Denver,D000470,211.42.9.0,M033,Branch,18,1,7460.33,2024-11-04 08:08:43,85184,-55007935.0,0,0.0,Low
199,TX000271,AC00023,196.08,2023-08-25 16:52:28,Debit,San Francisco,D000623,198.73.211.114,M088,Online,98,1,4233.82,2024-11-04 08:06:31,54311,-37725243.0,0,0.0,Low
200,TX000272,AC00263,251.18,2023-06-01 16:51:11,Debit,San Jose,D000056,134.222.122.238,M058,ATM,246,1,8303.9,2024-11-04 08:07:55,46944,-45069404.0,0,0.0,Low
201,TX000273,AC00423,44.52,2023-03-28 18:30:25,Debit,El Paso,D000618,89.21.156.229,M081,Online,205,1,314.28,2024-11-04 08:10:28,32735,-50679603.0,0,0.0,Low
202,TX000274,AC00455,178.87,2023-05-23 16:03:54,Debit,Baltimore,D000663,134.247.5.188,M001,Online,180,1,5241.23,2024-11-04 08:10:16,44306,-45849982.0,0,0.0,Low
203,TX000276,AC00055,386.68,2023-10-31 16:48:01,Debit,New York,D000453,207.157.126.125,M019,Branch,128,1,6863.06,2024-11-04 08:06:28,22117,-31936707.0,0,0.0,Low
204,TX000277,AC00403,167.14,2023-04-24 18:33:29,Debit,Denver,D000231,125.89.163.224,M049,Online,20,1,3877.73,2024-11-04 08:06:26,40696,-48346377.0,0,0.0,Low
205,TX000278,AC00220,345.22,2023-09-05 16:55:47,Debit,Fresno,D000217,164.75.163.220,M025,Branch,253,1,4046.58,2024-11-04 08:07:36,75330,-36774709.0,0,0.0,Low
206,TX000279,AC00009,74.85,2023-12-25 17:19:08,Debit,Raleigh,D000526,191.82.103.198,M091,ATM,117,1,2409.73,2024-11-04 08:11:49,51213,-27183161.0,0,0.0,Low
207,TX000280,AC00445,671.73,2023-10-16 16:15:54,Debit,Washington,D000641,112.56.160.202,M071,Branch,54,1,5211.88,2024-11-04 08:12:04,55794,-33234970.0,0,0.0,Low
208,TX000281,AC00133,255.04,2023-11-23 16:15:59,Debit,Seattle,D000206,98.39.212.221,M084,ATM,152,1,6217.86,2024-11-04 08:11:38,26454,-29951739.0,0,0.0,Low
209,TX000282,AC00362,45.77,2023-02-09 17:50:23,Debit,Philadelphia,D000484,85.239.236.80,M066,Online,109,1,5978.12,2024-11-04 08:08:01,61596,-54742658.0,0,0.0,Low
210,TX000285,AC00451,11.92,2023-10-09 17:48:55,Debit,San Diego,D000678,192.95.36.246,M063,Branch,52,1,14611.9,2024-11-04 08:11:22,61828,-33834147.0,0,0.0,Low
211,TX000286,AC00033,47.42,2023-12-19 16:46:08,Debit,San Diego,D000249,41.0.10.107,M012,ATM,28,1,8253.52,2024-11-04 08:08:56,82823,-27703368.0,0,0.0,Low
212,TX000287,AC00087,35.99,2023-01-19 16:14:12,Debit,Miami,D000270,162.207.77.170,M023,Branch,129,1,4489.79,2024-11-04 08:09:17,90931,-56562905.0,0,0.0,Low
213,TX000290,AC00093,48.72,2023-09-29 18:54:28,Debit,Virginia Beach,D000567,158.135.64.240,M063,Branch,17,1,816.08,2024-11-04 08:07:27,77948,-34693979.0,0,0.0,Low
214,TX000291,AC00427,43.46,2023-07-21 17:02:42,Debit,Boston,D000263,21.190.11.223,M020,ATM,80,1,578.06,2024-11-04 08:10:45,17324,-40748883.0,0,0.0,Low
215,TX000292,AC00284,1036.21,2023-07-21 18:54:14,Debit,Omaha,D000129,93.218.115.132,M067,Online,126,1,477.3,2024-11-04 08:12:22,38244,-40742288.0,0,0.0,Low
216,TX000293,AC00189,443.79,2023-10-09 18:28:04,Debit,Las Vegas,D000407,198.39.35.23,M099,ATM,87,1,3133.85,2024-11-04 08:11:16,88200,-33831792.0,0,0.0,Low
217,TX000294,AC00495,365.14,2023-12-01 18:46:28,Debit,Dallas,D000640,173.232.121.213,M002,Online,57,1,5894.09,2024-11-04 08:07:25,79613,-29251257.0,0,0.0,Low
218,TX000295,AC00148,757.41,2023-05-05 16:31:53,Debit,Los Angeles,D000383,125.89.163.224,M048,ATM,37,1,9532.42,2024-11-04 08:09:03,11719,-47403430.0,0,0.0,Low
219,TX000296,AC00272,20.54,2023-08-21 18:09:24,Debit,Fort Worth,D000348,171.101.134.74,M055,Branch,72,1,5327.03,2024-11-04 08:07:28,10640,-38066284.0,0,0.0,Low
220,TX000297,AC00381,475.36,2023-10-02 16:03:09,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,105,1,2000.6,2024-11-04 08:06:59,79947,-34445030.0,0,0.0,Low
221,TX000298,AC00110,34.74,2023-06-26 16:40:21,Debit,San Francisco,D000320,82.88.241.226,M072,ATM,24,1,6827.57,2024-11-04 08:11:03,96597,-42910242.0,0,0.0,Low
222,TX000299,AC00495,689.54,2023-03-06 16:46:57,Debit,Oklahoma City,D000395,89.6.100.149,M038,Branch,93,1,1633.76,2024-11-04 08:08:53,33101,-52586516.0,0,0.0,Low
223,TX000300,AC00035,211.18,2023-10-16 16:09:47,Debit,Washington,D000428,64.89.183.39,M059,ATM,90,1,4069.17,2024-11-04 08:11:50,68895,-33235323.0,0,0.0,Low
224,TX000303,AC00466,61.43,2023-06-29 16:16:37,Debit,Phoenix,D000084,14.200.197.126,M035,Online,170,1,1882.77,2024-11-04 08:08:18,38333,-42652301.0,0,0.0,Low
225,TX000304,AC00489,167.44,2023-09-25 16:11:18,Debit,Mesa,D000483,166.7.230.111,M087,Branch,82,1,12526.71,2024-11-04 08:10:49,11009,-35049571.0,0,0.0,Low
226,TX000305,AC00306,361.46,2023-04-07 17:23:05,Debit,Nashville,D000169,171.150.178.172,M093,Online,83,1,4737.84,2024-11-04 08:10:42,54407,-49819657.0,0,0.0,Low
227,TX000306,AC00431,378.85,2023-06-16 17:21:15,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,126,1,2300.53,2024-11-04 08:09:07,75107,-43771672.0,0,0.0,Low
228,TX000307,AC00233,241.11,2023-06-16 16:41:23,Debit,Columbus,D000443,195.164.171.146,M063,Branch,55,1,12385.05,2024-11-04 08:10:49,11445,-43774166.0,0,0.0,Low
229,TX000309,AC00067,20.28,2023-07-19 17:42:38,Debit,Oklahoma City,D000585,150.83.4.238,M047,Online,213,1,2047.83,2024-11-04 08:10:02,99229,-40919244.0,0,0.0,Low
230,TX000310,AC00300,415.88,2023-04-27 17:30:16,Debit,San Diego,D000146,152.140.239.181,M005,Branch,170,1,10008.33,2024-11-04 08:08:01,44809,-48091065.0,0,0.0,Low
231,TX000311,AC00386,49.99,2023-02-09 17:53:59,Debit,Omaha,D000668,155.140.33.42,M062,ATM,139,1,2299.64,2024-11-04 08:08:15,62493,-54742456.0,0,0.0,Low
232,TX000312,AC00285,1221.65,2023-09-27 16:55:35,Debit,Denver,D000098,83.207.115.164,M091,Online,153,1,243.92,2024-11-04 08:10:41,10721,-34874106.0,1,1.0,Low
233,TX000313,AC00219,100.66,2023-06-16 18:58:50,Debit,Dallas,D000511,86.220.59.252,M024,Branch,144,1,14473.33,2024-11-04 08:11:54,21160,-43765984.0,0,0.0,Low
234,TX000314,AC00445,485.54,2023-12-08 16:47:48,Debit,Louisville,D000343,121.67.144.20,M080,Online,148,1,1533.32,2024-11-04 08:11:09,72438,-28653801.0,0,0.0,Low
235,TX000315,AC00371,321.15,2023-02-10 17:06:40,Debit,Los Angeles,D000151,200.164.13.160,M037,Branch,179,1,7005.05,2024-11-04 08:06:33,56884,-54658793.0,0,0.0,Low
236,TX000316,AC00164,711.3,2023-06-26 18:57:37,Debit,San Jose,D000581,109.42.41.157,M076,Branch,51,1,955.4,2024-11-04 08:09:32,54465,-42901915.0,0,0.0,Low
237,TX000317,AC00200,12.23,2023-10-12 16:02:13,Debit,Houston,D000177,23.92.205.75,M065,ATM,139,1,7844.88,2024-11-04 08:07:29,26513,-33581116.0,0,0.0,Low
238,TX000318,AC00310,350.94,2023-10-30 17:17:51,Debit,Colorado Springs,D000154,100.137.90.188,M013,ATM,64,1,221.56,2024-11-04 08:10:35,61795,-32021564.0,0,0.0,Low
239,TX000319,AC00106,301.85,2023-04-18 17:43:50,Debit,Columbus,D000433,55.154.161.250,M062,Online,25,1,6586.19,2024-11-04 08:10:05,62347,-48867975.0,0,0.0,Low
240,TX000320,AC00444,29.34,2023-03-09 17:37:08,Debit,Louisville,D000029,40.198.240.246,M087,Online,30,1,3944.82,2024-11-04 08:11:42,44012,-52324474.0,0,0.0,Low
241,TX000321,AC00441,231.71,2023-04-24 17:01:08,Debit,Raleigh,D000315,26.105.49.129,M060,Branch,148,1,1127.98,2024-11-04 08:07:02,57783,-48351954.0,0,0.0,Low
242,TX000322,AC00300,179.43,2023-08-11 18:20:48,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,244,1,2626.63,2024-11-04 08:10:00,58402,-38929752.0,0,0.0,Low
243,TX000323,AC00194,36.71,2023-01-30 17:11:53,Debit,Jacksonville,D000671,166.7.230.111,M095,Branch,55,1,6459.38,2024-11-04 08:11:44,45299,-55609191.0,0,0.0,Low
244,TX000325,AC00286,233.24,2023-04-17 16:56:06,Debit,Louisville,D000351,45.241.13.208,M070,ATM,72,1,6939.23,2024-11-04 08:07:39,96039,-48957093.0,0,0.0,Low
245,TX000326,AC00049,609.14,2023-11-23 16:09:39,Debit,Tucson,D000224,201.113.165.203,M086,ATM,177,1,9033.87,2024-11-04 08:11:33,78222,-29952114.0,0,0.0,Low
246,TX000327,AC00471,436.64,2023-12-25 17:46:24,Debit,Los Angeles,D000683,38.210.156.148,M033,Branch,111,1,14365.18,2024-11-04 08:08:23,13183,-27181319.0,0,0.0,Low
247,TX000328,AC00434,870.43,2023-05-31 16:54:20,Debit,Los Angeles,D000427,178.34.103.183,M037,Branch,55,1,10115.18,2024-11-04 08:07:52,71912,-45155612.0,0,0.0,Low
248,TX000329,AC00264,354.4,2023-11-06 17:23:08,Debit,Chicago,D000416,87.234.36.48,M046,ATM,128,1,7358.65,2024-11-04 08:10:00,17852,-31416412.0,0,0.0,Low
249,TX000330,AC00316,22.63,2023-02-20 17:28:15,Debit,Kansas City,D000488,165.114.224.47,M052,Online,112,1,4438.03,2024-11-04 08:10:56,43373,-53793761.0,0,0.0,Low
250,TX000331,AC00087,182.19,2023-06-19 16:36:25,Debit,Mesa,D000101,157.130.28.27,M007,Branch,53,1,1176.1,2024-11-04 08:06:27,30800,-43515002.0,0,0.0,Low
251,TX000332,AC00140,126.81,2023-10-30 16:58:01,Debit,Philadelphia,D000693,57.232.212.116,M036,Branch,290,1,5427.98,2024-11-04 08:12:22,85670,-32022861.0,0,0.0,Low
252,TX000333,AC00418,288.17,2023-09-08 16:48:51,Debit,Virginia Beach,D000399,143.212.47.226,M012,Online,50,1,3653.11,2024-11-04 08:10:16,23102,-36516085.0,0,0.0,Low
253,TX000334,AC00187,118.77,2023-10-02 17:44:05,Debit,Atlanta,D000310,104.80.232.55,M066,Branch,123,1,2104.82,2024-11-04 08:10:29,47511,-34439184.0,0,0.0,Low
254,TX000335,AC00077,651.82,2023-04-14 17:59:43,Debit,Indianapolis,D000280,138.181.222.38,M094,ATM,166,1,1802.77,2024-11-04 08:07:02,69071,-49212439.0,0,0.0,Low
255,TX000336,AC00141,66.65,2023-10-17 16:58:59,Debit,Detroit,D000398,120.170.93.69,M100,ATM,33,1,3559.96,2024-11-04 08:11:00,17599,-33145921.0,0,0.0,Low
256,TX000337,AC00332,98.53,2023-01-16 16:31:48,Debit,Denver,D000684,119.163.214.161,M085,Branch,166,1,3564.8,2024-11-04 08:11:19,31293,-56821171.0,0,0.0,Low
257,TX000338,AC00439,138.95,2023-06-02 16:48:43,Debit,Washington,D000675,104.155.121.252,M090,Online,30,1,6752.92,2024-11-04 08:08:37,83594,-44983194.0,0,0.0,Low
258,TX000339,AC00055,33.89,2023-11-10 16:10:34,Debit,Nashville,D000588,14.105.144.122,M079,Branch,177,1,1444.75,2024-11-04 08:11:36,17975,-31075262.0,0,0.0,Low
259,TX000340,AC00299,23.71,2023-09-18 16:04:52,Debit,Atlanta,D000284,2.61.10.58,M005,Branch,164,1,10788.89,2024-11-04 08:09:16,76114,-35654664.0,0,0.0,Low
260,TX000341,AC00107,1830.0,2023-03-01 16:31:58,Debit,San Antonio,D000436,62.27.235.199,M082,Online,238,1,2235.7,2024-11-04 08:11:59,80527,-53019601.0,1,4.0,High
261,TX000342,AC00171,26.06,2023-12-21 17:01:24,Debit,San Diego,D000689,140.212.253.222,M096,ATM,283,1,12893.63,2024-11-04 08:12:00,13651,-27529836.0,0,0.0,Low
262,TX000343,AC00493,17.07,2023-05-01 17:17:12,Debit,Los Angeles,D000597,47.82.77.181,M023,Branch,44,1,2798.15,2024-11-04 08:11:25,47141,-47746453.0,0,0.0,Low
263,TX000344,AC00232,703.89,2023-09-22 16:42:15,Debit,San Antonio,D000473,48.19.99.211,M074,Online,62,1,3583.67,2024-11-04 08:06:44,92271,-35306669.0,0,0.0,Low
264,TX000345,AC00156,1271.9,2023-08-28 16:43:15,Debit,Houston,D000312,210.136.14.108,M073,ATM,155,1,2120.8,2024-11-04 08:09:27,92337,-37466772.0,1,1.0,Low
265,TX000346,AC00442,26.55,2023-09-20 17:25:26,Debit,Houston,D000112,91.204.200.167,M099,ATM,228,1,3085.38,2024-11-04 08:07:23,40413,-35476917.0,0,0.0,Low
266,TX000347,AC00375,147.4,2023-06-09 16:10:51,Debit,San Jose,D000283,92.214.76.157,M067,Branch,259,1,6797.71,2024-11-04 08:07:18,19413,-44380587.0,0,0.0,Low
267,TX000348,AC00034,202.11,2023-03-30 16:09:26,Debit,Memphis,D000072,59.208.79.116,M005,ATM,18,1,746.47,2024-11-04 08:10:01,41001,-50515235.0,0,0.0,Low
268,TX000349,AC00376,308.42,2023-05-02 16:14:22,Debit,Nashville,D000276,76.0.164.168,M077,Branch,39,1,5427.81,2024-11-04 08:06:34,91790,-47663532.0,0,0.0,Low
269,TX000350,AC00029,11.18,2023-02-27 16:39:28,Debit,Miami,D000609,176.96.83.253,M035,ATM,144,1,7467.3,2024-11-04 08:10:57,90206,-53191889.0,0,0.0,Low
270,TX000351,AC00040,294.15,2023-02-02 16:19:31,Debit,Fresno,D000504,112.86.148.212,M020,Online,136,1,6362.16,2024-11-04 08:07:20,14908,-55352869.0,0,0.0,Low
271,TX000352,AC00482,29.58,2023-10-30 17:54:19,Debit,Colorado Springs,D000230,173.252.44.183,M066,Branch,121,1,8345.26,2024-11-04 08:11:01,15003,-32019402.0,0,0.0,Low
272,TX000353,AC00365,139.45,2023-07-10 16:43:05,Debit,Boston,D000139,77.7.223.184,M004,Online,31,1,1305.76,2024-11-04 08:10:08,88793,-41700423.0,0,0.0,Low
273,TX000354,AC00340,432.63,2023-06-30 17:10:38,Debit,Colorado Springs,D000469,116.237.223.50,M024,ATM,137,1,13648.36,2024-11-04 08:10:24,77135,-42562786.0,0,0.0,Low
274,TX000355,AC00349,131.43,2023-02-01 18:47:20,Debit,Charlotte,D000391,77.7.223.184,M053,Online,65,1,1337.5,2024-11-04 08:12:12,79153,-55430692.0,0,0.0,Low
275,TX000356,AC00374,516.72,2023-10-09 18:43:04,Debit,Mesa,D000489,197.187.216.106,M025,ATM,128,1,2015.69,2024-11-04 08:11:35,61282,-33830911.0,0,0.0,Low
276,TX000357,AC00261,121.82,2023-02-07 17:20:24,Debit,Colorado Springs,D000095,186.54.68.246,M094,Online,123,3,8354.54,2024-11-04 08:08:07,12412,-54917263.0,1,2.0,Medium
277,TX000359,AC00331,166.13,2023-09-06 17:01:50,Debit,Omaha,D000473,29.168.185.63,M013,ATM,227,1,11822.53,2024-11-04 08:12:08,27948,-36688218.0,0,0.0,Low
278,TX000360,AC00165,626.9,2023-10-10 16:42:09,Debit,Chicago,D000686,59.12.96.11,M017,ATM,146,1,587.11,2024-11-04 08:11:30,39894,-33751761.0,0,0.0,Low
279,TX000361,AC00397,466.85,2023-07-17 16:57:14,Debit,Austin,D000016,136.104.90.223,M007,Branch,165,1,5422.53,2024-11-04 08:09:35,82810,-41094741.0,0,0.0,Low
280,TX000362,AC00192,788.84,2023-05-17 17:00:34,Debit,Phoenix,D000402,4.105.134.118,M055,Online,231,1,1913.73,2024-11-04 08:09:42,75671,-46364948.0,0,0.0,Low
